14|Angoon Community Association|AngoonCommunityAssociation|Angoon Community Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||14.00||
15|Anvik Village|AnvikVillage|Anvik Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||15.00||
16|Apache Tribe of Oklahoma|ApacheTribeofOklahoma|Apache Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||16.00||
17|Arctic Village|ArcticVillage|Arctic Village (See Native Village of Venetie Tribal Government) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||17.00||
18|Aroostook Band of Micmacs|AroostookBandofMicmacs|Aroostook Band of Micmacs (previously listed as Aroostook Band of Micmac Indians) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||18.00||
19|Asa'carsarmiut Tribe|AsacarsarmiutTribe|Asa'carsarmiut Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||19.00||
20|Assiniboine and Sioux Tribes of the Fort Peck Indian Reservation, Montana|AssiniboineandSiouxTribesoftheFortPeckIndian|Assiniboine and Sioux Tribes of the Fort Peck Indian Reservation, Montana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||20.00||
21|Augustine Band of Cahuilla Indians, California|AugustineBandofCahuillaIndiansCalifornia|Augustine Band of Cahuilla Indians, California (previously listed as Augustine Band of Cahuilla Mission Indians of the Augustine Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||21.00||
22|Bad River Band of the Lake Superior Tribe of Chippewa Indians of the Bad River Reservation, Wisconsin|BadRiverBandoftheLakeSuperiorTribeofChippewa|Bad River Band of the Lake Superior Tribe of Chippewa Indians of the Bad River Reservation, Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||22.00||
23|Bay Mills Indian Community, Michigan|BayMillsIndianCommunityMichigan|Bay Mills Indian Community, Michigan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||23.00||
24|Bear River Band of the Rohnerville Rancheria, California|BearRiverBandoftheRohnervilleRancheriaCalifornia|Bear River Band of the Rohnerville Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||24.00||
25|Beaver Village|BeaverVillage|Beaver Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||25.00||
26|Berry Creek Rancheria of Maidu Indians of California|BerryCreekRancheriaofMaiduIndiansofCalifornia|Berry Creek Rancheria of Maidu Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||26.00||
27|Big Lagoon Rancheria, California|BigLagoonRancheriaCalifornia|Big Lagoon Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||27.00||
28|Big Pine Paiute Tribe of the Owens Valley|BigPinePaiuteTribeoftheOwensValley|Big Pine Paiute Tribe of the Owens Valley (previously listed as Big Pine Band of Owens Valley Paiute Shoshone Indians of the Big Pine Reservation, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||28.00||
29|Big Sandy Rancheria of Western Mono Indians of California|BigSandyRancheriaofWesternMonoIndiansofCalifornia|Big Sandy Rancheria of Western Mono Indians of California (previously listed as Big Sandy Rancheria of Mono Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||29.00||
30|Big Valley Band of Pomo Indians of the Big Valley Rancheria, California|BigValleyBandofPomoIndiansoftheBigValleyRancheria|Big Valley Band of Pomo Indians of the Big Valley Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||30.00||
31|Birch Creek Tribe|BirchCreekTribe|Birch Creek Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||31.00||
32|Bishop Paiute Tribe|BishopPaiuteTribe|Bishop Paiute Tribe (previously listed as Paiute-Shoshone Indians of the Bishop Community of the Bishop Colony, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||32.00||
33|Blackfeet Tribe of the Blackfeet Indian Reservation of Montana|BlackfeetTribeoftheBlackfeetIndianReservation|Blackfeet Tribe of the Blackfeet Indian Reservation of Montana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||33.00||
34|Blue Lake Rancheria, California|BlueLakeRancheriaCalifornia|Blue Lake Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||34.00||
35|Bridgeport Indian Colony|BridgeportIndianColony|Bridgeport Indian Colony (previously listed as Bridgeport Paiute Indian Colony of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||35.00||
36|Buena Vista Rancheria of Me-Wuk Indians of California|BuenaVistaRancheriaofMeWukIndiansofCalifornia|Buena Vista Rancheria of Me-Wuk Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||36.00||
37|Burns Paiute Tribe|BurnsPaiuteTribe|Burns Paiute Tribe (previously listed as Burns Paiute Tribe of the Burns Paiute Indian Colony of Oregon) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||37.00||
38|Cabazon Band of Mission Indians, California|CabazonBandofMissionIndiansCalifornia|Cabazon Band of Mission Indians, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||38.00||
39|Cachil DeHe Band of Wintun Indians of the Colusa Indian Community of the Colusa Rancheria, California|CachilDeHeBandofWintunIndiansoftheColusaIndian|Cachil DeHe Band of Wintun Indians of the Colusa Indian Community of the Colusa Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||39.00||
40|Caddo Nation of Oklahoma|CaddoNationofOklahoma|Caddo Nation of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||40.00||
41|Cahto Tribe of the Laytonville Rancheria|CahtoTribeoftheLaytonvilleRancheria|Cahto Tribe of the Laytonville Rancheria is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||41.00||
42|Cahuilla Band of Indians|CahuillaBandofIndians|Cahuilla Band of Indians (previously listed as Cahuilla Band of Mission Indians of the Cahuilla Reservation, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||42.00||
43|California Valley Miwok Tribe, California|CaliforniaValleyMiwokTribeCalifornia|California Valley Miwok Tribe, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||43.00||
44|Campo Band of Diegueno Mission Indians of the Campo Indian Reservation, California|CampoBandofDieguenoMissionIndiansoftheCampoIndian|Campo Band of Diegueno Mission Indians of the Campo Indian Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||44.00||
45|Capitan Grande Band of Diegueno Mission Indians of California|CapitanGrandeBandofDieguenoMissionIndians|Capitan Grande Band of Diegueno Mission Indians of California (Barona Group of Capitan Grande Band of Mission Indians of the Barona Reservation, California; Viejas (Baron Long) Group of Capitan Grande Band of Mission Indians of the Viejas Reservation, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||45.00||
46|Catawba Indian Nation|CatawbaIndianNation|Catawba Indian Nation (aka Catawba Tribe of South Carolina) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||46.00||
47|Cayuga Nation|CayugaNation|Cayuga Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||47.00||
48|Cedarville Rancheria, California|CedarvilleRancheriaCalifornia|Cedarville Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||48.00||
49|Central Council of the Tlingit & Haida Indian Tribes|CentralCounciloftheTlingitHaidaIndianTribes|Central Council of the Tlingit & Haida Indian Tribes is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||49.00||
50|Chalkyitsik Village|ChalkyitsikVillage|Chalkyitsik Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||50.00||
51|Cheesh-Na Tribe|CheeshNaTribe|Cheesh-Na Tribe (previously listed as Native Village of Chistochina) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||51.00||
52|Chemehuevi Indian Tribe of the Chemehuevi Reservation, California|ChemehueviIndianTribeoftheChemehueviReservation|Chemehuevi Indian Tribe of the Chemehuevi Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||52.00||
53|Cher-Ae Heights Indian Community of the Trinidad Rancheria, California|CherAeHeightsIndianCommunityoftheTrinidadRancheria|Cher-Ae Heights Indian Community of the Trinidad Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||53.00||
54|Cherokee Nation|CherokeeNation|Cherokee Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||54.00||
55|Chevak Native Village|ChevakNativeVillage|Chevak Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||55.00||
56|Cheyenne and Arapaho Tribes, Oklahoma|CheyenneandArapahoTribesOklahoma|Cheyenne and Arapaho Tribes, Oklahoma (previously listed as Cheyenne-Arapaho Tribes of Oklahoma) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||56.00||
57|Cheyenne River Sioux Tribe of the Cheyenne River Reservation, South Dakota|CheyenneRiverSiouxTribeoftheCheyenneRiver|Cheyenne River Sioux Tribe of the Cheyenne River Reservation, South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||57.00||
58|Chickahominy Indian Tribe|ChickahominyIndianTribe|Chickahominy Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||58.00||
59|Chickahominy Indian Tribe-Eastern Division|ChickahominyIndianTribe-EasternDivision|Chickahominy Indian Tribe-Eastern Division is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||59.00||
60|Chickaloon Native Village|ChickaloonNativeVillage|Chickaloon Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||60.00||
61|Chicken Ranch Rancheria of Me-Wuk Indians of California|ChickenRanchRancheriaofMeWukIndiansofCalifornia|Chicken Ranch Rancheria of Me-Wuk Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||61.00||
62|Chignik Bay Tribal Council|ChignikBayTribalCouncil|Chignik Bay Tribal Council (previously listed as Native Village of Chignik) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||62.00||
63|Chignik Lake Village|ChignikLakeVillage|Chignik Lake Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||63.00||
64|Chilkat Indian Village|ChilkatIndianVillage|Chilkat Indian Village (Klukwan) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||64.00||
65|Chilkoot Indian Association|ChilkootIndianAssociation|Chilkoot Indian Association (Haines) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||65.00||
66|Chinik Eskimo Community|ChinikEskimoCommunity|Chinik Eskimo Community (Golovin) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||66.00||
67|Chippewa Cree Indians of the Rocky Boy's Reservation, Montana|ChippewaCreeIndiansoftheRockyBoysReservationMonta|Chippewa Cree Indians of the Rocky Boy's Reservation, Montana (previously listed as Chippewa-Cree Indians of the Rocky Boy's Reservation, Montana) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||67.00||
68|Chitimacha Tribe of Louisiana|ChitimachaTribeofLouisiana|Chitimacha Tribe of Louisiana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||68.00||
69|Chuloonawick Native Village|ChuloonawickNativeVillage|Chuloonawick Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||69.00||
70|Circle Native Community|CircleNativeCommunity|Circle Native Community is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||70.00||
71|Citizen Potawatomi Nation, Oklahoma|CitizenPotawatomiNationOklahoma|Citizen Potawatomi Nation, Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||71.00||
72|Cloverdale Rancheria of Pomo Indians of California|CloverdaleRancheriaofPomoIndiansofCalifornia|Cloverdale Rancheria of Pomo Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||72.00||
73|Cocopah Tribe of Arizona|CocopahTribeofArizona|Cocopah Tribe of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||73.00||
74|Coeur D'Alene Tribe|CoeurDAleneTribe|Coeur D'Alene Tribe (previously listed as Coeur D'Alene Tribe of the Coeur D'Alene Reservation, Idaho) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||74.00||
75|Cold Springs Rancheria of Mono Indians of California|ColdSpringsRancheriaofMonoIndiansofCalifornia|Cold Springs Rancheria of Mono Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||75.00||
76|Colorado River Indian Tribes of the Colorado River Indian Reservation, Arizona and California|ColoradoRiverIndianTribesoftheColoradoRiverIndian|Colorado River Indian Tribes of the Colorado River Indian Reservation, Arizona and California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||76.00||
77|Comanche Nation, Oklahoma|ComancheNationOklahoma|Comanche Nation, Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||77.00||
78|Confederated Salish and Kootenai Tribes of the Flathead Reservation|ConfederatedSalishandKootenaiTribesoftheFlatheadRe|Confederated Salish and Kootenai Tribes of the Flathead Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||78.00||
79|Confederated Tribes and Bands of the Yakama Nation|ConfederatedTribesandBandsoftheYakamaNation|Confederated Tribes and Bands of the Yakama Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||79.00||
80|Confederated Tribes of Siletz Indians of Oregon|ConfederatedTribesofSiletzIndiansofOregon|Confederated Tribes of Siletz Indians of Oregon (previously listed as Confederated Tribes of the Siletz Reservation) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||80.00||
81|Confederated Tribes of the Chehalis Reservation|ConfederatedTribesoftheChehalisReservation|Confederated Tribes of the Chehalis Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||81.00||
82|Confederated Tribes of the Colville Reservation|ConfederatedTribesoftheColvilleReservation|Confederated Tribes of the Colville Reservation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||82.00||
83|Confederated Tribes of the Coos, Lower Umpqua and Siuslaw Indians|ConfederatedTribesoftheCoosLowerUmpquaandSiuslaw|Confederated Tribes of the Coos, Lower Umpqua and Siuslaw Indians is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||83.00||
84|Confederated Tribes of the Goshute Reservation, Nevada and Utah|ConfederatedTribesoftheGoshuteReservation|Confederated Tribes of the Goshute Reservation, Nevada and Utah is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||84.00||
85|Confederated Tribes of the Grand Ronde Community of Oregon|ConfederatedTribesoftheGrandRondeCommunityofOregon|Confederated Tribes of the Grand Ronde Community of Oregon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||85.00||
86|Confederated Tribes of the Umatilla Indian Reservation|ConfederatedTribesoftheUmatillaIndianReservation|Confederated Tribes of the Umatilla Indian Reservation (previously listed as Confederated Tribes of the Umatilla Reservation, Oregon) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||86.00||
87|Confederated Tribes of the Warm Springs Reservation of Oregon|ConfederatedTribesoftheWarmSpringsReservation|Confederated Tribes of the Warm Springs Reservation of Oregon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||87.00||
88|Coquille Indian Tribe|CoquilleIndianTribe|Coquille Indian Tribe (previously listed as Coquille Tribe of Oregon) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||88.00||
89|Coushatta Tribe of Louisiana|CoushattaTribeofLouisiana|Coushatta Tribe of Louisiana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||89.00||
90|Cow Creek Band of Umpqua Tribe of Indians|CowCreekBandofUmpquaTribeofIndians|Cow Creek Band of Umpqua Tribe of Indians (previously listed as Cow Creek Band of Umpqua Indians of Oregon) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||90.00||
91|Cowlitz Indian Tribe|CowlitzIndianTribe|Cowlitz Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||91.00||
92|Coyote Valley Band of Pomo Indians of California|CoyoteValleyBandofPomoIndiansofCalifornia|Coyote Valley Band of Pomo Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||92.00||
93|Craig Tribal Association|CraigTribalAssociation|Craig Tribal Association (previously listed as Craig Community Association) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||93.00||
94|Crow Creek Sioux Tribe of the Crow Creek Reservation, South Dakota|CrowCreekSiouxTribeoftheCrowCreekReservation|Crow Creek Sioux Tribe of the Crow Creek Reservation, South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||94.00||
95|Crow Tribe of Montana|CrowTribeofMontana|Crow Tribe of Montana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||95.00||
96|Curyung Tribal Council|CuryungTribalCouncil|Curyung Tribal Council is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||96.00||
97|Delaware Nation, Oklahoma|DelawareNationOklahoma|Delaware Nation, Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||97.00||
98|Delaware Tribe of Indians|DelawareTribeofIndians|Delaware Tribe of Indians is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||98.00||
99|Douglas Indian Association|DouglasIndianAssociation|Douglas Indian Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||99.00||
100|Dry Creek Rancheria Band of Pomo Indians, California|DryCreekRancheriaBandofPomoIndiansCalifornia|Dry Creek Rancheria Band of Pomo Indians, California (previously listed as Dry Creek Rancheria of Pomo Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||100.00||
101|Duckwater Shoshone Tribe of the Duckwater Reservation, Nevada|DuckwaterShoshoneTribeoftheDuckwaterReservation|Duckwater Shoshone Tribe of the Duckwater Reservation, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||101.00||
102|Eastern Band of Cherokee Indians|EasternBandofCherokeeIndians|Eastern Band of Cherokee Indians is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||102.00||
103|Eastern Shawnee Tribe of Oklahoma|EasternShawneeTribeofOklahoma|Eastern Shawnee Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||103.00||
104|Eastern Shoshone Tribe of the Wind River Reservation, Wyoming|EasternShoshoneTribeoftheWindRiverReservation|Eastern Shoshone Tribe of the Wind River Reservation, Wyoming (previously listed as Shoshone Tribe of the Wind River Reservation, Wyoming) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||104.00||
105|Egegik Village|EgegikVillage|Egegik Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||105.00||
106|Eklutna Native Village|EklutnaNativeVillage|Eklutna Native Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||106.00||
107|Elem Indian Colony of Pomo Indians of the Sulphur Bank Rancheria, California|ElemIndianColonyofPomoIndiansoftheSulphurBank|Elem Indian Colony of Pomo Indians of the Sulphur Bank Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||107.00||
108|Elk Valley Rancheria, California|ElkValleyRancheriaCalifornia|Elk Valley Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||108.00||
109|Ely Shoshone Tribe of Nevada|ElyShoshoneTribeofNevada|Ely Shoshone Tribe of Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||109.00||
110|Emmonak Village|EmmonakVillage|Emmonak Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||110.00||
111|Enterprise Rancheria of Maidu Indians of California|EnterpriseRancheriaofMaiduIndiansofCalifornia|Enterprise Rancheria of Maidu Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||111.00||
112|Evansville Village|EvansvilleVillage|Evansville Village (aka Bettles Field) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||112.00||
113|Ewiiaapaayp Band of Kumeyaay Indians, California|EwiiaapaaypBandofKumeyaayIndiansCalifornia|Ewiiaapaayp Band of Kumeyaay Indians, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||113.00||
114|Federated Indians of Graton Rancheria, California|FederatedIndiansofGratonRancheriaCalifornia|Federated Indians of Graton Rancheria, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||114.00||
115|Flandreau Santee Sioux Tribe of South Dakota|FlandreauSanteeSiouxTribeofSouthDakota|Flandreau Santee Sioux Tribe of South Dakota is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||115.00||
116|Forest County Potawatomi Community, Wisconsin|ForestCountyPotawatomiCommunityWisconsin|Forest County Potawatomi Community, Wisconsin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||116.00||
117|Fort Belknap Indian Community of the Fort Belknap Reservation of Montana|FortBelknapIndianCommunityoftheFortBelknap|Fort Belknap Indian Community of the Fort Belknap Reservation of Montana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||117.00||
118|Fort Bidwell Indian Community of the Fort Bidwell Reservation of California|FortBidwellIndianCommunityoftheFortBidwell|Fort Bidwell Indian Community of the Fort Bidwell Reservation of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||118.00||
119|Fort Independence Indian Community of Paiute Indians of the Fort Independence Reservation, California|FortIndependenceIndianCommunityofPaiuteIndians|Fort Independence Indian Community of Paiute Indians of the Fort Independence Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||119.00||
