000040|LocationAddress|City|10
000040|PersonAddress|City|10
000041|K12StudentAcademicRecord|HighSchoolStudentClassRank|10
000041|PsStudentApplication|HighSchoolStudentClassRank|10
000042|K12StudentAcademicRecord|ClassRankingDate|10
000043|CredentialDefinition|RefCipCodeId|10
000043|PsCourse|RefCipCodeId|10
000043|PsProgram|RefCipCodeId|10
000043|PsSection|RefCipCodeId|10
000043|RefCipCode||10
000044|PSStudentProgram|RefCipUseId|10
000044|RefCipUse||10
000045|PsProgram|RefCipVersionId|10
000045|RefCipVersion||10
000046|K12StudentCohort|CohortYear|10
000047|K12StaffEmployment|ContractDaysOfServicePerYear|10
000048|PsInstitution|RefControlOfInstitutionId|10
000048|RefControlOfInstitution||10
000049|K12SchoolCorrectiveAction|RefCorrectiveActionTypeId|10
000049|RefCorrectiveActionType||10
000050|PersonAddress|RefCountryId|10
000050|RefCountry||10
000051|PersonBirthplace|RefCountryId|10
000053|PsStudentSection|AcademicGrade|10
000054|CourseSection|OrganizationCalendarSessionId|10
000054|OrganizationCalendarSession|BeginDate|10
000055|OrganizationIdentifier|Identifier|10
000055|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
000055|RefOrganizationIdentificationSystem||10
000056|OrganizationIdentifier|RefOrganizationIdentificationSystemId|10
000056|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
000056|RefOrganizationIdentificationSystem||10
000057|Course|RefCourseCreditUnitId|10
000057|ProfessionalDevelopmentActivity|RefCourseCreditUnitId|10
000057|RefCourseCreditUnit||10
000057|StaffProfessionalDevelopmentActivity|RefCourseCreditUnitId|10
000058|Course|CreditValue|10
000059|CourseSection|OrganizationCalendarSessionId|10
000059|OrganizationCalendarSession|EndDate|10
000060|CteCourse|RefCourseGpaApplicabilityId|10
000060|K12Course|RefCourseGpaApplicabilityId|10
000060|K12StudentCourseSection|RefCourseGpaApplicabilityId|10
000060|PsSection|RefCourseGpaApplicabilityId|10
000060|RefCourseGpaApplicability||10
000061|Course|RefCourseLevelCharacteristicsId|10
000061|RefCourseLevelCharacteristic||10
000063|PsStudentSection|CourseOverrideSchool|10
000064|PsStudentSection|QualityPointsEarned|10
000065|K12StudentCourseSection|RefCourseRepeatCodeId|10
000065|PsStudentSection|RefCourseRepeatCodeId|10
000065|RefCourseRepeatCode||10
000066|Course|SubjectAbbreviation|10
000067|OrganizationDetail|Name|10
000068|OrganizationDetail|Name|10
000069|PersonCredential|ExpirationDate|10
000070|PersonCredential|IssuanceDate|10
000071|PersonCredential|RefCredentialTypeId|10
000071|RefCredentialType||10
000072|CteCourse|RefCreditTypeEarnedId|10
000072|K12StudentCourseSection|RefCreditTypeEarnedId|10
000072|RefCreditTypeEarned||10
000073|CteStudentAcademicRecord|CreditsAttemptedCumulative|10
000073|K12StudentAcademicRecord|CreditsAttemptedCumulative|10
000073|PsStudentAcademicRecord|CreditsAttemptedCumulative|10
000074|CteStudentAcademicRecord|CreditsEarnedCumulative|10
000074|K12StudentAcademicRecord|CreditsEarnedCumulative|10
000074|PsStudentAcademicRecord|CreditsEarnedCumulative|10
000075|OrganizationFederalAccountability|RefCteGraduationRateInclusionId|10
000075|RefCteGraduationRateInclusion||10
000076|RefAttendanceStatus||10
000076|RoleAttendanceEvent|RefAttendanceStatusId|10
000077|PsStudentSection|DegreeApplicability|10
000078|PsStudentEnrollment|DegreeOrCertificateSeekingStudent|10
000079|PsStudentDemographic|RefDependencyStatusId|10
000079|RefDependencyStatus||10
000080|K12LeaFederalReporting|DesegregationOrderOrPlan|10
000081|AeStudentAcademicRecord|DiplomaOrCredentialAwardDate|10
000081|CteStudentAcademicRecord|DiplomaOrCredentialAwardDate|10
000081|K12StudentAcademicRecord|DiplomaOrCredentialAwardDate|10
000081|PersonDegreeOrCertificate|AwardDate|10
000081|PsStudentAcademicRecord|DiplomaOrCredentialAwardDate|10
000081|StaffCredential|DiplomaOrCredentialAwardDate|10
000081|WorkforceProgramParticipation|DiplomaOrCredentialAwardDate|10
000082|K12StudentDiscipline|DisciplinaryActionEndDate|10
000083|K12StudentDiscipline|DisciplinaryActionStartDate|10
000084|ProgramParticipationAE|DisplacedHomemakerIndicator|10
000084|ProgramParticipationCte|DisplacedHomemakerIndicator|10
000085|PsStudentAcademicRecord|DualCreditDualEnrollmentCredits|10
000086|PersonStatus|RefPersonStatusTypeId|10
000086|RefPersonStatusType||10
000087|K12StaffAssignment|RefK12StaffClassificationId|10
000087|K12StaffEmployment|RefK12StaffClassificationId|10
000087|RefK12StaffClassification||10
000088|OrganizationEmail|ElectronicMailAddress|10
000088|PersonEmailAddress|EmailAddress|10
000089|OrganizationEmail|RefEmailTypeId|10
000089|PersonEmailAddress|RefEmailTypeId|10
000089|RefEmailType||10
000091|OrganizationFederalAccountability|RefElementaryMiddleAdditionalId|10
000091|RefElementaryMiddleAdditional||10
000092|K12StudentEnrollment|RefFoodServiceEligibilityId|10
000092|RefFoodServiceEligibility||10
000093|K12StudentEnrollment|RefEndOfTermStatusId|10
000093|RefEndOfTermStatus||10
000094|K12StudentEnrollment|RefEnrollmentStatusId|10
000094|RefEnrollmentStatus||10
000094|RefRoleStatus||10
000094|RoleStatus|RefRoleStatusId|10
000095|PsStudentEnrollment|RefPsEnrollmentTypeId|10
000095|RefPsEnrollmentType||10
000096|PsStudentEnrollment|RefPsEnrollmentStatusId|10
000096|RefPsEnrollmentStatus||10
000096|RefRoleStatus||10
000096|RoleStatus|RefRoleStatusId|10
000097|OrganizationPersonRole|EntryDate|10
000098|PsStudentEnrollment|EntryDateIntoPostsecondary|10
000099|K12StudentEnrollment|RefEntryType|10
000099|RefEntryType||10
000100|K12StudentEnrollment|RefEntryGradeLevelId|10
000100|RefGradeLevel||10
000101|CourseSection|TimeRequiredForCompletion|10
000102|StaffEvaluation|Outcome|10
000103|StaffEvaluation|Scale|10
000104|StaffEvaluation|ScoreOrRating|10
000105|StaffEvaluation|System|10
000106|PsStudentDemographic|RefCohortExclusionId|10
000106|RefCohortExclusion||10
000107|OrganizationPersonRole|ExitDate|10
000108|K12StudentCourseSection|RefExitOrWithdrawalStatusId|10
000108|K12StudentEnrollment|RefExitOrWithdrawalStatusId|10
000108|RefExitOrWithdrawalStatus||10
000110|K12StudentEnrollment|RefExitOrWithdrawalTypeId|10
000110|RefExitOrWithdrawalType||10
000111|OrganizationIdentifier|Identifier|10
000111|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
000111|RefOrganizationIdentificationSystem||10
000112|FinancialAidAward|FinancialAidAwardAmount|10
000113|FinancialAidAward|RefFinancialAidAwardTypeId|10
000113|RefFinancialAidAwardType||10
000115|PersonDetail|FirstName|10
000117|PsStudentEnrollment|FirstTimePostsecondaryStudent|10
000118|K12StaffAssignment|FullTimeEquivalency|10
000118|StaffEmployment|FullTimeEquivalency|10
000120|PersonProgramParticipation|RefParticipationTypeId|10
000120|RefParticipationType||10
000121|PersonDetail|GenerationCode|10
000122|PersonProgramParticipation|ParticipationStatus|10
000122|PersonProgramParticipation|RefParticipationTypeId|10
000122|RefParticipationType||10
000123|K12StudentAcademicRecord|RefGpaWeightedIndicatorId|10
000123|PsStudentApplication|RefGpaWeightedIndicatorId|10
000123|RefGpaWeightedIndicator||10
000124|K12StudentCourseSection|GradeEarned|10
000124|K12StudentCourseSectionMark|GradeEarned|10
000125|K12StudentCourseSection|RefGradeLevelWhenCourseTakenId|10
000125|K12StudentGraduationPlan|RefGradeLevelWhenCourseTakenId|10
000125|RefGradeLevel||10
000126|AssessmentRegistration|RefGradeLevelToBeAssessedId|10
000126|AssessmentRegistration|RefGradeLevelWhenAssessedId|10
000126|RefGradeLevel||10
000127|PsStudentAcademicRecord|GradePointAverage|10
000128|K12StudentAcademicRecord|GradePointAverageCumulative|10
000128|PsStudentAcademicRecord|GradePointAverageCumulative|10
000128|PsStudentApplication|GradePointAverageCumulative|10
000129|K12StudentSession|GradePointAverageGivenSession|10
000130|K12StudentAcademicRecord|GradePointsEarnedCumulative|10
000131|K12LeaGradeOffered|RefGradeLevelId|10
000131|K12SchoolGradeOffered|RefGradeLevelId|10
000131|RefGradeLevel||10
000132|K12StudentCohort|GraduationRateSurveyCohortYear|10
000133|K12StudentCohort|GraduationRateSurveyIndicator|10
000134|OrganizationFederalAccountability|RefGunFreeSchoolsActReportingStatusId|10
000134|RefGunFreeSchoolsActReportingStatus||10
000135|K12LeaFederalReporting|HarassmentOrBullyingPolicy|10
000136|StaffCompensation|StaffCompensationHealthBenefits|10
000137|CteCourse|HighSchoolCourseRequirement|10
000137|K12Course|HighSchoolCourseRequirement|10
000138|AeStudentAcademicRecord|RefHighSchoolDiplomaTypeId|10
000138|K12StudentAcademicRecord|RefHighSchoolDiplomaTypeId|10
000138|RefHighSchoolDiplomaType||10
000140|OrganizationFederalAccountability|RefHighSchoolGraduationRateIndicatorId|10
000140|RefHighSchoolGraduationRateIndicator||10
000141|PersonDetail|RefHighestEducationLevelCompletedId|10
000141|PersonFamily|RefHighestEducationLevelCompletedId|10
000141|RefEducationLevel||10
000142|K12StaffAssignment|HighlyQualifiedTeacherIndicator|10
000143|StaffEmployment|HireDate|10
000144|PersonDetail|HispanicLatinoEthnicity|10
000146|PersonHomelessness|RefHomelessNighttimeResidenceId|10
000146|RefHomelessNighttimeResidence||10
000147|PersonProgramParticipation|RefParticipationTypeId|10
000147|RefParticipationType||10
000148|PersonStatus|RefPersonStatusTypeId|10
000148|RefPersonStatusType||10
000149|PersonHomelessness|HomelessnessStatus|10
000150|K12StudentAcademicHonor|HonorDescription|10
000151|PersonStatus|RefPersonStatusTypeId|10
000151|RefPersonStatusType||10
001067|Assessment|Identifier|10
001068|OrganizationIdentifier|Identifier|10
001069|OrganizationIdentifier|Identifier|10
001070|PersonIdentifier|Identifier|10
001071|PersonIdentifier|Identifier|10
000365|Assessment|IdentificationSystem|10
001072|OrganizationIdentifier|RefOrganizationIdentificationSystemId|10
001072|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
001072|RefOrganizationIdentificationSystem||10
001073|RefOrganizationIdentificationSystem||10
001073|OrganizationIdentifier|RefOrganizationIdentificationSystemId|10
001073|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
001074|PersonIdentifier|RefPersonIdentificationSystemId|10
001074|RefPersonIdentificationSystem||10
001075|PersonIdentifier|RefPersonIdentificationSystemId|10
001075|RefPersonIdentificationSystem||10
000164|K12School|RefIncreasedLearningTimeTypeId|10
000164|PsInstitution|RefIncreasedLearningTimeTypeId|10
000164|RefIncreasedLearningTimeType||10
000165|PsStudentEnrollment|InitialEnrollmentTerm|10
000166|OrganizationIdentifier|Identifier|10
000166|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
000166|RefOrganizationIdentificationSystem||10
000167|OrganizationTelephone|RefInstitutionTelephoneTypeId|10
000167|RefInstitutionTelephoneType||10
000168|PsStudentEnrollment|InstructionalActivityHoursAttempted|10
000169|PsStudentEnrollment|RefInstructionalActivityHoursId|10
000169|RefInstructionalActivityHours||10
000170|K12LeaFederalReporting|RefIntegratedTechnologyStatusId|10
000170|RefIntegratedTechnologyStatus||10
000171|ProgramParticipationMigrant|LastQualifyingMoveDate|10
000172|PersonDetail|LastName|10
000173|K12Lea|RefLEAImprovementStatusId|10
000173|RefLeaImprovementStatus||10
000174|OrganizationOperationalStatus|RefOperationalStatusId|10
000174|RefOperationalStatus||10
000175|K12Lea|SupervisoryUnionIdentificationNumber|10
000175|OrganizationIdentifier|Identifier|10
000175|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
000175|RefOrganizationIdentificationSystem||10
000177|RefGradeLevel||10
000178|AeProvider|RefLevelOfInstitutionId|10
000178|PsInstitution|RefLevelOfInstitutionId|10
000178|RefLevelOfInstitution||10
000179|PsStudentDemographic|RefPsLepTypeId|10
000179|RefPsLepType||10
000180|PersonStatus|RefPersonStatusTypeId|10
000180|RefPersonStatusType||10
000181|K12SchoolStatus|RefMagnetSpecialProgramId|10
000181|RefMagnetSpecialProgram||10
000182|K12StudentCourseSectionMark|MarkingPeriodName|10
000183|K12StudentCourseSectionMark|MidTermMark|10
000184|PersonDetail|MiddleName|10
000185|PersonProgramParticipation|RefParticipationTypeId|10
000185|RefParticipationType||10
000186|ProgramParticipationMigrant|RefMepServiceTypeId|10
000186|RefMepServiceType||10
000187|K12ProgramOrService|RefMepSessionTypeId|10
000187|RefMepSessionType||10
000188|K12StaffAssignment|RefMepStaffCategoryId|10
000188|RefMepStaffCategory||10
000189|PersonStatus|RefPersonStatusTypeId|10
000189|RefPersonStatusType||10
000190|LocationAddress|CountyName|10
000190|PersonAddress|AddressCountyName|10
000191|OrganizationDetail|Name|10
000191|PersonDegreeOrCertificate|NameOfInstitution|10
000193|PersonProgramParticipation|ParticipationStatus|10
000193|PersonProgramParticipation|RefParticipationTypeId|10
000193|RefParticipationType||10
000194|ProgramParticipationNeglected|RefNeglectedProgramTypeId|10
000194|RefNeglectedProgramType||10
000196|PersonDetail|RefVisaTypeId|10
000196|RefVisaType||10
000197|PsProgram|NormalLengthTimeForCompletion|10
000198|PsProgram|RefTimeForCompletionUnitsId|10
000198|RefTimeForCompletionUnits||10
000199|K12StudentCourseSection|NumberOfCreditsAttempted|10
000199|PsStudentAcademicRecord|NumberOfCreditsAttempted|10
000199|PsStudentSection|NumberOfCreditsAttempted|10
000200|K12StudentCourseSection|NumberOfCreditsEarned|10
000200|PsStudentSection|NumberOfCreditsEarned|10
000200|StaffProfessionalDevelopmentActivity|NumberOfCreditsEarned|10
000201|RoleAttendance|NumberOfDaysAbsent|10
000202|ELEnrollment|NumberOfDaysInAttendance|10
000202|RoleAttendance|NumberOfDaysInAttendance|10
000203|OrganizationIdentifier|RefOrganizationIdentifierTypeId|10
000203|RefOrganizationIdentificationSystem||10
000204|OrganizationDetail|Name|10
000205|StaffCompensation|StaffCompensationOtherBenefits|10
000206|PersonOtherName|OtherName|10
000207|RefParaprofessionalQualification||10
000207|StaffCredential|RefParaprofessionalQualificationId|10
000208|OrganizationFederalAccountability|RefParticipationStatusMathId|10
000208|RefParticipationStatusAyp||10
000209|OrganizationFederalAccountability|RefParticipationStatusRlaId|10
000209|RefParticipationStatusAyp||10
000210|OrganizationFederalAccountability|PersistentlyDangerousStatus|10
000211|OrganizationIndicator|RefOrganizationIndicatorId|10
000211|RefOrganizationIndicator||10
000212|PersonDetail|Prefix|10
000213|StaffEmployment|PositionTitle|10
000214|LocationAddress|PostalCode|10
000214|PersonAddress|PostalCode|10
000216|K12LeaPreKEligibility|RefPrekindergartenEligibilityId|10
000216|RefPrekindergartenEligibility||10
000217|K12LeaPreKEligibleAgesIDEA|RefPreKEligibleAgesNonIDEAId|10
000217|RefPreKEligibleAgesNonIDEA||10
000218|PersonDisability|PrimaryDisabilityTypeId|10
000218|RefDisabilityType||10
000219|OrganizationTelephone|PrimaryTelephoneNumberIndicator|10
000219|PersonTelephone|PrimaryTelephoneNumberIndicator|10
000220|K12StaffAssignment|RefProfessionalEducationJobClassificationId|10
000220|RefProfessionalEducationJobClassification||10
000221|OrganizationFederalAccountability|RefProficiencyTargetStatusMathId|10
000221|RefProficiencyTargetAyp||10
000222|PersonProgramParticipation|RefProgramExitReasonId|10
000222|RefProgramExitReason||10
000223|PsProgram|ProgramLengthHours|10
000224|PsProgram|RefProgramLengthHoursTypeId|10
000224|RefProgramLengthHoursType||10
000225|OrganizationProgramType|RefProgramTypeId|10
000225|RefProgramType||10
000226|K12StudentAcademicRecord|ProjectedGraduationDate|10
000227|K12Lea|RefPublicSchoolChoiceStatusId|10
000227|RefPublicSchoolChoiceStatus||10
000228|AssessmentRegistration|RefAssessmentReasonNotTestedId|10
000228|RefAssessmentReasonNotTested||10
000229|ActivityRecognition|RefActivityRecognitionTypeId|10
000229|RefActivityRecognitionType||10
000230|OrganizationFederalAccountability|RefReconstitutedStatusId|10
000230|RefReconstitutedStatus||10
000231|CourseSection|RelatedCompetencyDefinitions|10
000232|K12SchoolStatus|RefRestructuringActionId|10
000232|RefRestructuringAction||10
000233|StaffCompensation|StaffCompensationRetirementBenefits|10
000234|K12StaffEmployment|SalaryForTeachingAssignmentOnlyIndicator|10
000235|PersonStatus|RefPersonStatusTypeId|10
000235|RefPersonStatusType||10
000236|PersonStatus|RefPersonStatusTypeId|10
000236|RefPersonStatusType||10
000237|PersonStatus|RefPersonStatusTypeId|10
000237|RefPersonStatusType||10
000238|K12SchoolImprovement|RefSchoolImprovementFundsId|10
000238|RefSchoolImprovementFunds||10
000239|K12SchoolImprovement|RefSigInterventionTypeId|10
000239|RefSigInterventionType||10
000240|K12SchoolImprovement|RefSchoolImprovementStatusId|10
000240|RefSchoolImprovementStatus||10
000241|K12School|RefSchoolLevelId|10
000241|RefSchoolLevel||10
000242|K12School|RefSchoolTypeId|10
000242|RefSchoolType||10
000243|OrganizationCalendar|CalendarYear|10
000244|OrganizationCalendarSession|InstructionalMinutes|10
000245|AssessmentResult|ScoreValue|10
000249|PersonProgramParticipation|RefParticipationTypeId|10
000249|RefParticipationType||10
000250|Course|SCEDSequenceOfCourse|10
000251|OrganizationCalendarSession|BeginDate|10
000252|OrganizationCalendarSession|Designator|10
000252|PsPriceOfAttendance|SessionDesignator|10
000253|OrganizationCalendarSession|EndDate|10
000254|OrganizationCalendarSession|RefSessionTypeId|10
000254|RefSessionType||10
000255|PersonDetail|RefSexId|10
000255|RefSex||10
000257|RefOrganizationIndicator||10
000258|CourseSection|RefSingleSexClassStatusId|10
000258|RefSingleSexClassStatus||10
000260|ProgramParticipationSpecialEducation|RefSpecialEducationExitReasonId|10
000260|RefSpecialEducationExitReason||10
000261|K12StaffAssignment|SpecialEducationParaprofessional|10
000262|K12StaffAssignment|SpecialEducationRelatedServicesPersonnel|10
000263|ProgramParticipationSpecialEducation|SpecialEducationServicesExitDate|10
000264|K12StaffAssignment|SpecialEducationTeacher|10
000265|PsStudentAdmissionTest|StandardizedAdmissionTestScore|10
000266|PsStudentAdmissionTest|RefStandardizedAdmissionTestId|10
000266|RefStandardizedAdmissionTest||10
000267|PersonAddress|RefStateId|10
000267|RefState||10
000268|PersonDetail|RefStateOfResidenceId|10
000269|LocationAddress|StreetNumberAndName|10
000269|PersonAddress|StreetNumberAndName|10
000271|RoleAttendance|AttendanceRate|10
000272|PsStudentEnrollment|RefPsStudentLevelId|10
000272|RefPsStudentLevel||10
000273|IndividualizedProgram|RefStudentSupportServiceTypeId|10
000273|OrganizationService|RefStudentSupportServiceTypeId|10
000273|RefStudentSupportServiceType||10
000273|ServiceProvided|RefStudentSupportServiceTypeId|10
000274|AssessmentSubtest|Description|10
000275|AssessmentSubtest|Title|10
000277|ProgramParticipationTeacherPrep|RefTeachingCredentialBasisId|10
000277|RefTeachingCredentialBasis||10
000277|StaffCredential|RefTeachingCredentialBasisId|10
000278|ProgramParticipationTeacherPrep|RefTeachingCredentialTypeId|10
000278|RefTeachingCredentialType||10
000278|StaffCredential|RefTeachingCredentialTypeId|10
000279|OrganizationTelephone|TelephoneNumber|10
000279|PersonTelephone|TelephoneNumber|10
000280|PersonTelephone|RefPersonTelephoneNumberTypeId|10
000280|RefPersonTelephoneNumberType||10
000280|RefTelephoneNumberType||10
000281|ProgramParticipationTitleI|RefTitleIIndicatorId|10
000281|RefTitleIIndicator||10
000282|K12ProgramOrService|RefTitleIInstructionalServicesId|10
000282|RefTitleIInstructionalServices||10
000283|K12StaffAssignment|RefTitleIProgramStaffCategoryId|10
000283|RefTitleIProgramStaffCategory||10
000284|K12ProgramOrService|RefTitleIProgramTypeId|10
000284|RefTitleIProgramType||10
000285|K12SchoolStatus|RefTitleISchoolStatusId|10
000285|RefTitleISchoolStatus||10
000286|PersonStatus|RefPersonStatusTypeId|10
000286|RefPersonStatusType||10
000287|PersonStatus|RefPersonStatusTypeId|10
000287|RefPersonStatusType||10
000288|PersonStatus|RefPersonStatusTypeId|10
000288|RefPersonStatusType||10
000289|K12LeaTitleISupportService|RefK12LeaTitleISupportServiceId|10
000289|RefK12LeaTitleISupportService||10
000290|PersonProgramParticipation|RefParticipationTypeId|10
000290|RefParticipationType||10
000291|PersonStatus|RefPersonStatusTypeId|10
000291|RefPersonStatusType||10
000292|PsStudentFinancialAid|TitleIVParticipantAndRecipient|10
000293|StaffCompensation|StaffCompensationTotalBenefits|10
000294|K12StudentAcademicRecord|TotalNumberInClass|10
000294|PsStudentApplication|HighSchoolGraduatingClassSize|10
000295|StaffCompensation|StaffCompensationTotalSalary|10
000296|PsStudentEnrollment|RefTransferReadyId|10
000296|RefTransferReady||10
000297|PsStudentDemographic|RefTuitionResidencyTypeId|10
000297|RefTuitionResidencyType||10
000299|PersonDetail|RefUSCitizenshipStatusId|10
000299|RefUSCitizenshipStatus||10
000704|OrganizationWebsite|Website|10
000302|StaffExperience|YearsOfPriorTeachingExperience|10
000304|PersonFamily|RefELProgramEligibilityId|10
000304|RefELProgramEligibility||10
000305|PersonDetail|RefProofOfResidencyTypeId|10
000305|PersonFamily|RefProofOfResidencyTypeId|10
000305|RefProofOfResidencyType||10
000306|PersonImmunization|ImmunizationDate|10
000307|RequiredImmunization|RefImmunizationTypeId|10
000308|PersonHealth|RefVisionScreeningStatusId|10
000308|RefVisionScreeningStatus||10
000309|PersonHealth|RefHearingScreeningStatusId|10
000309|RefHearingScreeningStatus||10
000310|PersonHealth|RefDentalScreeningStatusId|10
000310|RefDentalScreeningStatus||10
000312|PersonHealthBirth|WeightAtBirth|10
000313|PersonHealthBirth|WeeksOfGestation|10
000314|ELChildDevelopmentalAssessment|RefChildDevelopmentalScreeningStatusId|10
000314|RefChildDevelopmentalScreeningStatus||10
000315|ELChildDevelopmentalAssessment|RefDevelopmentalEvaluationFindingId|10
000315|RefDevelopmentalEvaluationFinding||10
000316|PersonLanguage|RefLanguageUseTypeId|10
000316|RefLanguageUseType||10
000317|PersonLanguage|RefLanguageId|10
000317|RefISO6392Language||10
000317|RefLanguage||10
000320|IndividualizedProgram|RefIndividualizedProgramTypeId|10
000320|RefIndividualizedProgramType||10
000321|ELChildService|RefEarlyChildhoodServicesReceivedId|10
000321|RefEarlyChildhoodServices||10
000321|RefServices||10
000321|ServiceProvided|RefServicesId|10
000323|ELChildServicesApplication|ApplicationDate|10
000323|OrganizationPersonRoleApplication|ApplicationDate|10
000324|ELEnrollment|EnrollmentDate|10
000325|ELEnrollment|RefFoodServiceParticipationId|10
000325|ProgramParticipationFoodService|RefSchoolFoodServiceProgramId|10
000325|RefFoodServiceParticipation||10
000325|RefSchoolFoodServiceProgram||10
000326|OrganizationPersonRole|EntryDate|10
000327|OrganizationPersonRole|ExitDate|10
000329|PersonRelationship|CustodialRelationshipIndicator|10
000330|PersonFamily|NumberOfPeopleInFamily|10
000331|PersonFamily|NumberOfPeopleInHousehold|10
000332|PersonFamily|FamilyIncome|10
000333|PersonFamily|RefFamilyIncomeSourceId|10
000333|RefFamilyIncomeSource||10
000334|PersonFamily|RefIncomeCalculationMethodId|10
000334|RefIncomeCalculationMethod||10
000335|PersonHealth|RefHealthInsuranceCoverageId|10
000335|RefHealthInsuranceCoverage||10
000336|PersonHealth|RefDentalInsuranceCoverageTypeId|10
000336|RefDentalInsuranceCoverageType||10
000341|ELStaffEducation|RefELLevelOfSpecializationId|10
000341|RefELLevelOfSpecialization||10
000342|PersonDegreeOrCertificate|DegreeOrCertificateTitleOrSubject|10
000343|PersonDegreeOrCertificate|RefDegreeOrCertificateTypeId|10
000343|RefDegreeOrCertificateType||10
000344|PersonDegreeOrCertificate|AwardDate|10
000345|EarlyChildhoodCredential|RefEarlyChildhoodCredentialId|10
000345|RefEarlyChildhoodCredential||10
000346|OrganizationPersonRole|EntryDate|10
000346|RoleStatus|StatusStartDate|10
000347|ELStaffEmployment|RefEmploymentStatusId|10
000347|K12StaffEmployment|RefEmploymentStatusId|10
000347|RefEmploymentStatus||10
000347|RefRoleStatus||10
000347|RoleStatus|RefRoleStatusId|10
000348|ELFacilityLicensing|InitialLicensingDate|10
000348|ELProgramLicensing|InitialLicenseDate|10
000349|ELFacilityLicensing|ContinuingLicenseDate|10
000349|ELProgramLicensing|ContinuingLicenseDate|10
000350|ELFacilityLicensing|RefLicenseExemptId|10
000350|ELProgramLicensing|RefLicenseExemptId|10
000350|RefLicenseExempt||10
000351|OrganizationOperationalStatus|OperationalStatusEffectiveDate|10
000353|ELClassSection|RefServiceOptionId|10
000353|ELEnrollment|RefServiceOptionId|10
000353|ELOrganizationAvailability|RefServiceOptionId|10
000353|RefServiceOption||10
000354|ELClassSection|HoursAvailablePerDay|10
000354|ELOrganizationAvailability|HoursAvailablePerDay|10
000355|ELClassSection|DaysAvailablePerWeek|10
000355|ELOrganizationAvailability|DaysAvailablePerWeek|10
000356|ELClassSection|RefEnvironmentSettingId|10
000356|ELOrganizationAvailability|RefEnvironmentSettingId|10
000356|RefEnvironmentSetting||10
000357|ELQualityRatingImprovement|RefQrisParticipationId|10
000357|RefQrisParticipation||10
000358|ELQualityRatingImprovement|QrisScore|10
