67|Separate room with other English Learners under supervision of district employee|03552|Separate room with other English Learners under supervision of district employee is specified as the specific accommodation necessary for assessment or instruction.||68.00||
68|Sign Language Video|73070|Sign Language Video is specified as the specific accommodation necessary for assessment or instruction.||68.00||
69|Signer/sign language for instructions, ask questions|03553|Signer/sign language for instructions, ask questions is specified as the specific accommodation necessary for assessment or instruction.||69.00||
70|Signer/sign language interpreter|00474|Signer/sign language interpreter is specified as the specific accommodation necessary for assessment or instruction.||70.00||
71|Simplified language|03554|Simplified language is specified as the specific accommodation necessary for assessment or instruction.||71.00||
72|Small-group or individual administration|03555|Small-group or individual administration is specified as the specific accommodation necessary for assessment or instruction.||72.00||
73|Special furniture|00475|Special furniture is specified as the specific accommodation necessary for assessment or instruction.||73.00||
74|Special lighting|00476|Special lighting is specified as the specific accommodation necessary for assessment or instruction.||74.00||
75|Specialized setting|03558|Specialized setting is specified as the specific accommodation necessary for assessment or instruction.||75.00||
76|Speech recognition system|03556|Speech recognition system is specified as the specific accommodation necessary for assessment or instruction.||76.00||
77|Spell-checker|03557|Spell-checker is specified as the specific accommodation necessary for assessment or instruction.||77.00||
78|Structured masking|13794|Structured masking is specified as the specific accommodation necessary for assessment or instruction.||78.00||
79|Student read aloud|03559|Student read aloud is specified as the specific accommodation necessary for assessment or instruction.||79.00||
80|Student-requested extended time|03560|Student-requested extended time is specified as the specific accommodation necessary for assessment or instruction.||80.00||
81|Supervised breaks|75012|Supervised breaks is specified as the specific accommodation necessary for assessment or instruction.||81.00||
82|Tactile|13806|Tactile is specified as the specific accommodation necessary for assessment or instruction.||82.00||
83|Technological aid|03562|Technological aid is specified as the specific accommodation necessary for assessment or instruction.||83.00||
84|Test administered at best time of day for student|75013|Test administered at best time of day for student is specified as the specific accommodation necessary for assessment.||84.00||
85|Test administrator marked / wrote test at student's direction|03563|Test administrator marked / wrote test at student's direction is specified as the specific accommodation necessary for assessment.||85.00||
86|Test administrator read questions aloud|03564|Test administrator read questions aloud is specified as the specific accommodation necessary for assessment.||86.00||
87|Text changes in vocabulary|03566|Text changes in vocabulary is specified as the specific accommodation necessary for assessment or instruction.||87.00||
88|Track ball|00477|Track ball is specified as the specific accommodation necessary for assessment or instruction.||88.00||
89|Translation dictionary|03567|Translation dictionary is specified as the specific accommodation necessary for assessment or instruction.||89.00||
90|Unknown|09997|Unknown accommodation is used for assessment.||90.00||
91|Untimed|00479|Untimed is specified as the specific accommodation necessary for assessment or instruction.||91.00||
92|Verbalized problem-solving|03568|Verbalized problem-solving is specified as the specific accommodation necessary for assessment or instruction.||92.00||
93|Video recordings|75014|Video recordings is specified as the specific accommodation necessary for assessment or instruction.||93.00||
94|Visual cues|03570|Visual cues is specified as the specific accommodation necessary for assessment or instruction.||94.00||
95|Word processor|03571|Word processor is specified as the specific accommodation necessary for assessment or instruction.||95.00||
96|Word processor - grammar-checker turned off|03572|Word processor / typewriter / computer with thesaurus / spell-checker / grammar-checker turned off is specified as the specific accommodation necessary for assessment or instruction.||96.00||
97|Word processor - grammar-checker enabled on essay response portion of test|03573|Word processor / typewriter / computer with thesaurus/ spell-checker/ grammar-checker enabled on essay response portion of test is specified as the specific accommodation necessary for assessment.||97.00||
98|Alternate assignments or goals|75015|Alternate assignments or goals is specified as the specific accommodation necessary for instruction.||97.00||
99|Behavior management program|75016|Behavior management program is specified as the specific accommodation necessary for instruction.||97.00||
100|Check for understanding|75017|Check for understanding is specified as the specific accommodation necessary for instruction.||97.00||
101|Frequent feedback|75018|Frequent feedback is specified as the specific accommodation necessary for instruction.||97.00||
102|Peer support|75019|Peer support is specified as the specific accommodation necessary for instruction.||97.00||
